clean_text,retweets,favorites
"Tesla is rolling out autopilot software updates to ,000 cars  ",0.0,0.0
Find me the yoga guru's Ferraris: British woman wins control of yogi Bikram's empire and luxury cars after ...-  ,0.0,0.0
What about the poor people of USA choose between food and medicine struggling to live living in cars Does your president Obama care u?  /status/815035797791510533 …,2.0,1.0
black golf hit and run killer in . anchester-news/girl-12-dies-11-year-12391111 …,0.0,0.0
Kia Sedona 800 OBO 800 Phoenix Craigslist Cars with Blown Head Gasket  ,0.0,0.0
Tesla Rolling Out Autopilot Software Updates to Cars - Bloomberg  ,0.0,0.0
Tesla Rolling Out Autopilot Software Updates to Cars - Bloomberg  ,0.0,0.0
GIANT SURPRISE EGG HOT WHEELS CARS Toy Hunt for Kids Kinder Egg Surprise Princess Toysreview -   nt-surprise-egg-100-hot-wheels-cars-toy-hunt-for-kids-kinder-egg-surprise-princess-toysreview/ …,0.0,0.0
Spotlight: Why Google co-founder Larry Page is pouring millions into flying cars (+35 votes)  ,0.0,1.0
"To all my friends already in : Hello, people in the future! With the flying cars !",1.0,5.0
Happy New Year to you all! Hoping I see many more cars in ! Here's a Speciale that's… .,0.0,0.0
I'd send you the link to Walking on Cars but idk if it will work in the UK,0.0,0.0
"dozens of cars double parked on Broadway between and , obstructing traffic. Can you really not do something about this?",0.0,0.0
Why are these odd-looking solar cars passing through the area?  ,0.0,1.0
Why are these odd-looking solar cars passing through the area?  ,1.0,8.0
Happy New Year from Car Covers! Our car covers will protect your cars in all weather conditions. Shop today!,1.0,1.0
Ultimate Mercedes-AMG Drag Race: six cars ... hp... one winner! | Head2Head . e-mercedes-amg-drag-race-six-cars-2983hp-one-winner-head2head/ …,0.0,0.0
Autonomous Cars and the Disruption of the Auto Industry . Hfk6Q&featurehare …,0.0,0.0
. /report-self-driving-cars-can-hacked-just-43/ … Self-Driving Cars Can Be Hacked with ‘Just 43 and a Laser Pointer’,2.0,1.0
why is LIDAR required? Humans have used only vision since the dawn of cars .,0.0,2.0
"Tesla is rolling out autopilot software updates to ,000 cars  ",0.0,0.0
Call me old fashioned. I my L82 Corvette because the old -82 C3 was the coolest design and cars before 's won't die with EMP attack,0.0,0.0
Cars were honking as they went by the fireworks close to the road. And I hear a car alarm go off in the distance.,0.0,0.0
"approx, whereas drivers pay £50 approx & most bikers are killed by muppets in cars (SMIDSY) increase training for driver",0.0,0.0
"Мне понравилось видео Disney Cars Lightning McQueen Mater Thomas and Friends Toys Egg Surprises""""",0.0,0.0
your policy of only stocking parts for cars up to years old - even halo models - makes it impossible. too many NLA bits now.,0.0,0.0
"Woah, the future is incredible! We've got flying cars ! ... Oh, no, that's just too much liquor.",0.0,0.0
ø Lot of Racing Champions Nascar Stock Cars Ron Barfield & Johnny Benson O19  ,0.0,0.0
I can almost see the flying cars next to my window.,0.0,0.0
Please RT? The Knowledge: Tech Tidbits on the First-Ever Turbocharged Porsche Carreras  ,0.0,0.0
Please RT? Mitsubishi Motors President To Step Down Amid Fuel Economy Scandal  ,0.0,0.0
Please RT? cars a bigger test of strength - Sainz | F1 Fanatic Round-up  ,0.0,0.0
there's gonna be a new Cars movie,0.0,0.0
"Literally my life in a year... taking a uhal and dogs cars all the way across the country,… .",0.0,3.0
Please RT if you like!! Solar-powered cars could...  ,0.0,0.0
"Unlike Our Cars , U.S. Policy Can't Drive Itself   soco.space/u7Arxy",0.0,0.0
"Cars gone, sisters gone. Hope nobody DDoSs Steam. New year .",0.0,2.0
How much do you know about cars ? Perhaps not as much as your grandparents did: ,0.0,0.0
I gave a +K on Cars .  tw&vhare_eertise … via,0.0,0.0
We've been driving for minutes and have seen police cars pull people over already.... it's only :00 wth,0.0,0.0
"Please RT? Jeep Compass Fully Revealed, Detailed  ",0.0,0.0
How much do you know about cars ? Perhaps not as much as your grandparents did: ,0.0,0.0
How much do you know about cars ? Perhaps not as much as your grandparents did: ,0.0,0.0
How much do you know about cars ? Perhaps not as much as your grandparents did: ,0.0,0.0
How much do you know about cars ? Perhaps not as much as your grandparents did: ,0.0,0.0
what's your oppinion on the cars,0.0,0.0
"Here's my th wishlist for UPGRADES - Max out the performance of your cars including Maximum Speed, Acceleration and more",0.0,0.0
Honda CRV for sealed bid public auction Mon. /2/17 am-8pm at THE Auto Auction. . theautoauction.net,0.0,0.0
"Wurz: F1 should make the cars safer and race at km/h"" . -should-make-the-cars-safer-and-race-at-450-km-h-861689/ … via """,0.0,0.0
Some people in Cork have set off fireworks already - accompanied by cars beeping horns. Gobshites. Are they on an EU time zone? Muppets.,0.0,2.0
"cars are a tricky beast, and he's letting you know where dust is. Can't go around sneezing because of dust.",0.0,1.0
[Mama si Copilul] Set rechizite Disney Cars . /set-rechizite-disney-cars …,0.0,0.0
I'll make sure I keep rain from falling from the sky and cars from hitting me,0.0,0.0
according to Imperial College London mph limits reduce PM10 and NOx by % for diesel cars,1.0,1.0
Some kid on the side of the road is dabbing to passing cars,0.0,1.0
"Chevrolet Impala LT Fleet Priced at 10,300 Call us (740) -4298 or Visit our website for more details   baltimorecarsalesllc.com",0.0,0.0
I've bought people new cars this year and invested times the amount that my truck is worth in it. The investments were not upgrades,0.0,0.0
employees are RUNNING orders out to cars . I love the work ethic here. And the food,0.0,0.0
"Since is ending, let me reminisce on summer from jumping out of cars to getting beat up at the beach, the only lit part of this year",1.0,12.0
"Driven Magazine on Twitter: Ready for war …   "" """,0.0,0.0
"motorcycles are still a thing. Anyways self-driving cars will be a minority of cars for decades, I think we'll manage.",0.0,0.0
Park them cars  tus/815268990138388482 …,0.0,1.0
It's only for electric cars ....,0.0,0.0
"What a depressing Cars teaser trailer. What was that? Does McQueen die??? Great, now the kids are crying. Thanks, Pixar.",0.0,0.0
I liked a video from   Cars in Year - Was the Koenigsegg Regera the Best?,0.0,0.0
"MOHEMMED on Twitter: cars360: New Cars and Supercars! FOLLOW!   cars360.tumblr.com Mo…  "" """,0.0,0.0
hope you have a fabulous new year and there are no incidents with cars,0.0,1.0
"Class-less southern folk?!?! Yes unfortunately the entitlement comes in way of tutors, cars and gold teef.",0.0,0.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua   через",0.0,0.0
Happy New Year Cleo! What's like? Sex robots? Flying cars ? Self driving flying cars with wireless charging for phones?,0.0,1.0
THE LAST THING WE NEED ARE DRIVERLESS COMPUTER CONTROLLED CARS & AMAZON DELIVERY DRONES FLYIN AROUND,0.0,1.0
"in Anthony, KS always good for a laugh. Consistently always more employee cars than customer cars in the parking lot.",0.0,0.0
Bottas says F1 cars feel a lot faster . -says-2017-f1-cars-feel-a-lot-faster-862099/ … via,0.0,0.0
it's painful to think about how much money i'd have if cars weren't my hobby,0.0,4.0
U.S. Auto Makers Move to Adapt as Low Fuel Prices Drive Consumers Away From Smaller Cars .,0.0,0.0
"Kids' Toy Cars ! Toy Cars and Trucks Playtime w/ Hulyan & Maya! Car Carrier, Garbage Truck and More! -   s-toy-cars-toy-cars-and-trucks-playtime-w-hulyan-maya-car-carrier-garbage-truck-and-more/ …",0.0,0.0
I liked a video   Disney Pixar Cars Lightning McQueen & Mater as Rescue Squad Team save Radiator,0.0,0.0
Racing and restoring awesome cars in . It's FREE!  ,2.0,0.0
What about babies left in cars ?  …,2.0,4.0
A storm struck Melbourne on Dec . Several cars were washed down roads!  ,0.0,0.0
Fisher Price Train Cars for Wooden Tracks!  ,0.0,0.0
"wait until you watch the one with the sustainable cars , it's fantastic",0.0,1.0
Happy New Year from us at  evlear.com,0.0,0.0
This is a picture of week ban on cars in Beijing. Seems to me and % of scientists we may be causing some of it.,0.0,0.0
New York Taxi Mug Checkered Cab NYC Cars Automobile Transportation Coffee Cup . axi-Mug-Checkered-Cab-NYC-Cars-Automobile-Transportation-Coffee-Cup-/332058900760?roken=cUgayN&soutkn=5iLv … via,0.0,0.0
The AC Cobra - Celebrated Cars  ,0.0,0.0
"PHOTOS: Black bear seen standing on hind legs, peering into cars in Wisconsin.   diumcial&utm_source=twitter_Fox46News …",3.0,2.0
this restaurant i'm at is playing chasing cars oh my god i'm gonna kms,0.0,2.0
"Learn how one dealership sold cars on ,000 mailers..  ",0.0,0.0
Happy new year ! Old Japanese Cars   J.H.Photography  ,0.0,0.0
European GNSS Agency builds engine for self-driving cars  ,0.0,0.0
Specialty Vehicle Engineering supercharged Sierra Sports Edition CARS,0.0,0.0
"Follow us on Facebook, too! . ialtyVehicles … cars",0.0,1.0
This vehicle saves enough energy to keep cars on the road. mph to mpg is mpg saved = cars .   -supertruck-barreling-down-road-sustainability …,0.0,0.0
Avoid surge pricing & Zip instead. Cars are available to take round trip or one way. Be safe & Happy !  ,0.0,0.0
as of PM wait times to cross into the U.S. and Canada is less than min. for cars and commercial vehicles,0.0,0.0
What if Cars Were SUPERMODELS?  ,0.0,0.0
"Fiasco // Owner: hokie_pokie_ Not dead, happy New Years Eve everyone! … .",0.0,0.0
Had a lovely meal at in tonight. Drove home to and only saw other cars !,1.0,1.0
Blooming Grove to stop price-gouging for towing at park-and-ride   blooming-grove-to-stop-price-gouging-for-towing-at-park-and-ride …,0.0,0.0
Waiting for WALKING ON CARS to come on tv. Best wishes to everyone for,0.0,1.0
YOU NEED THE LOP Cars Hot,0.0,0.0
The Most Eensive Cars Sold at Auction in . ensive-cars-sold-auction-2016/ …,0.0,0.0
"MotorWeek Podcast Toyota Prius Prime, Mercedes Benz C300 Coupe, Leasing Used Cars :   via",0.0,0.0
"Podcast Cars com Mid Size SUV Challenge, Ford Focus RS:   via",0.0,0.0
"May we not wear rags after we had worn clothes, ride bicycles after driving cars ...",0.0,0.0
"Staying home for NYE this year. Well, may go to neighbor's but the cars will not move until probably Monday.",0.0,1.0
you have been fairly good to me..bought our first house our cars together got to travel & also lived to make it through another year!,0.0,0.0
I've entered a to a Cars Building Set thanks to . in-a-knex-cars-building-set/ …,22.0,3.0
Blizzards now then Walking on Cars . Had Little Hours and Brian Deady,0.0,0.0
"Cars , robots eected to star at CES   via",0.0,1.0
I didn't know you had to do it for cars with keys as well,0.0,1.0
Mother Nature has people swimming out their cars to safety! Lol. Well it's not funny but it's crazy,0.0,0.0
: Driverless cars could worsen organ shortage  less-cars-could-worsen-organ-shortage/ …,0.0,0.0
Felt good to be working on cars again... i forgot how much i loved it,0.0,1.0
Self-driving cars will exacerbate organ shortages unless we start preparing now: . ology/future_tense/2016/12/self_driving_cars_will_exacerbate_organ_shortages.html?wpsrch_all_mob_tw_top … via,0.0,0.0
Definitely not enough space for cars,1.0,6.0
therefore the cars have cameras and Nvidia chips times faster,0.0,0.0
It's so many grown ass men without cars /houses like what's going on?,0.0,0.0
How To Find The Best Cars On Cape Cod!  via,0.0,0.0
"VINTAGE CARS : Classic Volkswagen Beetle set to fetch almost £70,000 at auction -  ",0.0,0.0
"VINTAGE CARS : Classic Volkswagen Beetle set to fetch almost £70,000 at auction -  ",0.0,0.0
"VINTAGE CARS : Classic Volkswagen Beetle set to fetch almost £70,000 at auction -  ",0.0,0.0
I fucking hate when slow ass cars drive in the fast lane,0.0,0.0
"I used to rent and recommend you to friends, but no more after this... I will make sure they go elsewhere for their rental cars",0.0,0.0
Report: Self-Driving Cars Can Be Hacked with 'Just 43 and a Laser Pointer'  ,0.0,0.0
and the speed cars  /status/815328294216339456 …,0.0,0.0
"We don't pray for love, we just pray for cars",0.0,0.0
Cars That Can Help Sooth a Mid-life Crisis  ,0.0,0.0
Disney Wins Chinese Copyright Suit In ' Cars ' vs 'Autobots' - Carscoops (blog)  ,0.0,0.0
tell me if they have flying cars in the future rami still an hour here in the U.K.,0.0,0.0
We'll meet again when both our cars collide,0.0,0.0
great cars can't go wrong with them,0.0,1.0
Thanks for the follows and Happy New Year cars Cheers! TBC,0.0,0.0
thnks for the RT. Do you think we will actually see flying cars ?,0.0,0.0
VIDEO: Elained — How Cars Went From BOXY To CURVY ,0.0,1.0
My old boss tried to tell me I wasn't cut out for clothing sales and I've been at my new job for three days and I've sold three cars ..,0.0,31.0
Stop putting fake badges on base model cars  tatus/815329447372943360 …,1.0,1.0
Happy new year from all of us at Platinum Cars USA!,0.0,0.0
my cars insured just need smog breaks n tags,0.0,0.0
Flying Cars is the next big thing  platform/amp/new-money/2016/12/30/14105960/flying-car-future-elained …,0.0,0.0
A fiddling lawyer has to steal cars in seconds to make a name for herself,0.0,0.0
Level Up: An Introduction to the Different Levels of Self-Driving Cars  ,4.0,1.0
Well that’s a hitherto unelored (but it makes sense) side effect of self-driving cars .  …,0.0,0.0
A macabre consideration we face with the advent of driverless cars  …,0.0,0.0
Level Up: An Introduction to the Different Levels of Self-Driving Cars  ,0.0,0.0
Please RT? Land Rover Discovery Sport Overview  ,0.0,0.0
Cars don't drive themselves. Drunks don't drive well. Bring a sober buddy to the party to drive you home,3.0,1.0
We're about to play WORK by ! Listen & Vote More:   Brought to you by Capital Luxury Cars,0.0,0.0
Check out this video on the cars of the future: ,0.0,0.0
When you get to Chickfila at :15 in the morning but there are cars ahead of you.,120.0,294.0
ive had a bad trip on acid before... that night ended with police cars and a tow truck outside my crib.,0.0,0.0
Please RT? BMW i Automatic - Instrumented Test  ,0.0,1.0
Japanese Used Cars ｜BE FORWARD： . beforward.jp / TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI など 中古の自動車を取り揃えているよう。,0.0,0.0
Cars burning in my street in Paris (75015)  via,0.0,0.0
". Munich, in my view, is an underrated Euro destination. Beautiful and prosperous city. If ur into cars , BMW tour good.",0.0,0.0
